	SP	DAX	FTSE	EUR	GBP
8/20/07	1445.550049	7407.529785	6078.700195	1.3488	1.981
8/21/07	1447.119995	7424.75	6086.100098	1.3493	1.9881
8/22/07	1464.069946	7500.47998	6196	1.3558	2.0052
8/23/07	1462.5	7511.959961	6196.899902	1.3634	2.0098
8/24/07	1479.369995	7507.27002	6220.100098	1.3652	2.016
8/27/07	1466.790039	7485.990234	6220.100098	1.3649	2.0091
8/28/07	1432.359985	7430.240234	6102.200195	1.3646	2.0152
8/29/07	1463.76001	7439.180176	6132.200195	1.3622	2.0111
8/30/07	1457.640015	7519.939941	6212	1.3664	2.0164
8/31/07	1473.98999	7638.169922	6303.299805	1.3571	2.0102
9/4/07	1489.420044	7721.77002	6376.799805	1.359	2.0116
9/5/07	1472.290039	7588.029785	6270.700195	1.3672	2.0194
9/6/07	1478.550049	7621.720215	6313.299805	1.3776	2.0283
9/7/07	1453.550049	7436.629883	6191.200195	1.38	2.0306
9/10/07	1451.699951	7375.439941	6134.100098	1.383	2.0313
9/11/07	1471.48999	7457.899902	6280.700195	1.3876	2.0305
9/12/07	1471.560059	7472.990234	6306.200195	1.3872	2.0264
9/13/07	1483.949951	7535.970215	6363.899902	1.388	2.0114
9/14/07	1484.25	7497.740234	6289.299805	1.3878	2.0021
9/17/07	1476.650024	7479.850098	6182.799805	1.3874	1.9966
9/18/07	1519.780029	7575.209961	6283.299805	1.3971	1.9986
9/19/07	1529.030029	7750.839844	6460	1.405	2.0099
9/20/07	1518.75	7735.089844	6429	1.4078	2.0178
9/21/07	1525.75	7794.430176	6456.700195	1.4093	2.0226
9/24/07	1517.72998	7787.919922	6465.899902	1.4137	2.0188
9/25/07	1517.209961	7769.439941	6396.899902	1.4127	2.0168
9/26/07	1525.420044	7804.149902	6433	1.4174	2.0274
9/27/07	1531.380005	7853.790039	6486.399902	1.42	2.0349
9/28/07	1526.75	7861.509766	6466.799805	1.4222	2.0418
10/1/07	1547.040039	7922.419922	6506.299805	1.4174	2.0434
10/2/07	1546.630005	7946.790039	6500.399902	1.4184	2.0393
10/3/07	1539.589966	7955.299805	6535.200195	1.408	2.0358
10/4/07	1542.839966	7944.990234	6547.899902	1.4138	2.0397
10/5/07	1557.589966	8002.180176	6595.799805	1.4055	2.0285
10/9/07	1565.150024	7980.439941	6615.399902	1.4152	2.0419
10/10/07	1562.469971	7986.569824	6633	1.4175	2.0338
10/11/07	1554.410034	8033.689941	6724.5	1.4176	2.0334
10/12/07	1561.800049	8041.259766	6730.700195	1.4232	2.0426
10/15/07	1548.709961	7969.470215	6644.5	1.4177	2.0348
10/16/07	1538.530029	7962.640137	6614.299805	1.4217	2.0391
10/17/07	1541.23999	7985.410156	6677.700195	1.429	2.0477
10/18/07	1540.079956	7921.399902	6609.399902	1.4282	2.05
10/19/07	1500.630005	7884.120117	6527.899902	1.4186	2.0328
10/22/07	1506.329956	7794.939941	6459.299805	1.4258	2.0476
10/23/07	1519.589966	7842.790039	6514	1.4256	2.0494
10/24/07	1515.880005	7828.959961	6482	1.4316	2.0506
10/25/07	1514.400024	7932.439941	6576.299805	1.4371	2.0505
10/26/07	1535.280029	7949.169922	6661.299805	1.4386	2.058
10/29/07	1540.97998	8009.669922	6706	1.4409	2.0664
10/30/07	1531.02002	7977.939941	6659	1.4447	2.0717
10/31/07	1549.380005	8019.220215	6721.600098	1.4416	2.0814
11/1/07	1508.439941	7880.850098	6586.100098	1.448	2.0838
11/2/07	1509.650024	7849.490234	6530.600098	1.448	2.0804
11/5/07	1502.170044	7807.549805	6461.399902	1.456	2.0885
11/6/07	1520.27002	7827.189941	6474.899902	1.4682	2.1053
11/7/07	1475.619995	7799.620117	6385.100098	1.4668	2.1066
11/8/07	1474.77002	7819.470215	6381.899902	1.468	2.0961
11/9/07	1453.699951	7812.399902	6304.899902	1.4609	2.0729
11/13/07	1481.050049	7777.560059	6362.399902	1.4705	2.0702
11/14/07	1470.579956	7783.109863	6432.100098	1.4626	2.0482
11/15/07	1451.150024	7667.029785	6359.600098	1.4655	2.0468
11/16/07	1458.73999	7612.259766	6291.200195	1.4659	2.0536
11/19/07	1433.27002	7511.970215	6120.799805	1.479	2.0626
11/20/07	1439.699951	7630.310059	6226.5	1.4838	2.0593
11/21/07	1416.77002	7518.419922	6070.899902	1.4798	2.0536
11/23/07	1440.699951	7608.959961	6262.100098	1.4846	2.0667
11/26/07	1407.219971	7567.359863	6180.5	1.4872	2.0698
11/27/07	1428.22998	7531.350098	6140.700195	1.4758	2.0704
11/28/07	1469.02002	7723.660156	6306.200195	1.4743	2.0619
11/29/07	1469.719971	7765.189941	6349.100098	1.4763	2.0642
11/30/07	1481.140015	7870.52002	6432.5	1.4658	2.0648
12/3/07	1472.420044	7837.259766	6386.600098	1.4744	2.0608
12/4/07	1462.790039	7808.939941	6315.200195	1.4673	2.0312
12/5/07	1485.01001	7944.77002	6493.799805	1.462	2.0266
12/6/07	1507.339966	7940.580078	6485.600098	1.4648	2.0291
12/7/07	1504.660034	7994.069824	6554.899902	1.4726	2.0455
12/10/07	1515.959961	8033.359863	6565.399902	1.4704	2.0462
12/11/07	1477.650024	8009.419922	6536.899902	1.4682	2.0472
12/12/07	1486.589966	8076.120117	6559.799805	1.4655	2.0394
12/13/07	1488.410034	7928.310059	6364.200195	1.4468	2.022
12/14/07	1467.949951	7948.359863	6397	1.4368	2.0156
12/17/07	1445.900024	7825.439941	6277.799805	1.4421	2.0188
12/18/07	1454.97998	7850.740234	6279.299805	1.4396	2.0054
12/19/07	1453	7837.319824	6284.5	1.4341	1.986
12/20/07	1460.119995	7869.189941	6345.600098	1.438	1.9842
12/21/07	1484.459961	8002.669922	6434.100098	1.4405	1.9779
12/27/07	1476.27002	8038.600098	6497.799805	1.4691	1.9914
12/28/07	1478.48999	8067.319824	6476.899902	1.4682	2.0027
1/2/08	1447.160034	7949.109863	6416.700195	1.4732	1.9745
1/3/08	1447.160034	7908.410156	6479.399902	1.4782	1.9754
1/4/08	1411.630005	7808.689941	6348.5	1.472	1.9724
1/7/08	1416.180054	7817.169922	6335.700195	1.4731	1.9773
1/8/08	1390.189941	7849.990234	6356.5	1.4684	1.959
1/9/08	1409.130005	7782.709961	6272.700195	1.4739	1.959
1/10/08	1420.329956	7713.089844	6222.700195	1.4784	1.9579
1/11/08	1401.02002	7717.950195	6202	1.4888	1.9583
1/14/08	1416.25	7732.02002	6215.700195	1.4908	1.9714
1/15/08	1380.949951	7566.379883	6025.600098	1.4815	1.9698
1/16/08	1373.199951	7471.569824	5942.899902	1.4686	1.9764
1/17/08	1333.25	7413.529785	5902.399902	1.4656	1.9603
1/18/08	1325.189941	7314.169922	5901.700195	1.4558	1.9518
1/22/08	1310.5	6769.470215	5740.100098	1.4572	1.9497
1/23/08	1338.599976	6439.209961	5609.399902	1.4706	1.9682
1/24/08	1352.069946	6821.069824	5875.799805	1.4718	1.984
1/25/08	1330.609985	6816.740234	5869	1.4782	1.9867
1/28/08	1353.959961	6818.850098	5788.899902	1.4758	1.9868
1/29/08	1362.300049	6892.959961	5885.200195	1.4785	1.9884
1/30/08	1355.810059	6875.350098	5837.299805	1.4846	1.9878
1/31/08	1378.550049	6851.75	5879.799805	1.484	1.9719
2/1/08	1395.420044	6968.669922	6029.200195	1.4818	1.9745
2/4/08	1380.819946	7000.490234	6026.200195	1.4652	1.9653
2/5/08	1336.640015	6765.25	5868	1.4634	1.9594
2/6/08	1326.449951	6847.509766	5875.399902	1.4526	1.9434
2/7/08	1336.910034	6733.720215	5724.100098	1.448	1.9449
2/8/08	1331.290039	6767.279785	5784	1.4505	1.9452
2/11/08	1339.130005	6743.540039	5707.700195	1.4585	1.9596
2/12/08	1348.859985	6967.839844	5910	1.454	1.9607
2/13/08	1367.209961	6973.669922	5880.100098	1.4592	1.9701
2/14/08	1348.859985	6962.279785	5879.299805	1.4688	1.9639
2/15/08	1349.98999	6832.430176	5787.600098	1.4744	1.9514
2/19/08	1348.780029	7002.290039	5966.899902	1.4657	1.9401
2/20/08	1360.030029	6899.680176	5893.600098	1.4736	1.9566
2/21/08	1342.530029	6904.850098	5932.200195	1.4842	1.9698
2/22/08	1353.109985	6806.290039	5888.5	1.483	1.9693
2/25/08	1371.800049	6882.560059	5999.5	1.4874	1.9722
2/26/08	1381.290039	6985.970215	6087.399902	1.5086	1.9903
2/27/08	1380.02002	6997.850098	6076.5	1.5139	1.9878
2/28/08	1367.680054	6862.52002	5965.700195	1.5185	1.9855
2/29/08	1330.630005	6748.129883	5884.299805	1.5268	1.9912
3/3/08	1331.339966	6689.950195	5818.600098	1.5213	1.9864
3/4/08	1326.75	6545.040039	5767.700195	1.523	1.983
3/5/08	1333.699951	6683.709961	5853.5	1.5343	2.0032
3/6/08	1304.339966	6591.310059	5766.399902	1.5333	2.0168
3/7/08	1293.369995	6513.990234	5699.899902	1.5339	2.017
3/10/08	1273.369995	6448.080078	5629.100098	1.5364	2.0106
3/11/08	1320.650024	6524.569824	5690.399902	1.5486	2.0184
3/12/08	1308.77002	6599.370117	5776.399902	1.5602	2.037
3/13/08	1315.47998	6500.560059	5692.399902	1.5648	2.0374
3/14/08	1288.140015	6451.899902	5631.700195	1.5726	2.0038
3/17/08	1276.599976	6182.299805	5414.399902	1.5774	2.0178
3/18/08	1330.73999	6393.390137	5605.799805	1.5699	1.9964
3/19/08	1298.420044	6361.220215	5545.600098	1.5428	1.983
3/20/08	1329.51001	6319.990234	5495.200195	1.5454	1.9834
3/25/08	1352.98999	6524.709961	5689.100098	1.5725	1.9958
3/26/08	1341.130005	6489.259766	5660.399902	1.5786	2.0158
3/27/08	1325.76001	6578.060059	5717.5	1.577	1.9956
3/28/08	1315.219971	6559.899902	5692.899902	1.5813	1.9878
3/31/08	1322.699951	6534.970215	5702.100098	1.5618	1.9812
4/1/08	1370.180054	6720.330078	5852.600098	1.5623	1.9822
4/2/08	1367.530029	6777.439941	5915.899902	1.5619	1.9907
4/3/08	1369.310059	6741.720215	5891.299805	1.5718	1.9961
4/4/08	1370.400024	6763.390137	5947.100098	1.5712	1.9888
4/7/08	1372.540039	6821.029785	6014.799805	1.5721	1.9699
4/8/08	1365.540039	6771.97998	5990.200195	1.5758	1.9735
4/9/08	1354.48999	6721.359863	5983.899902	1.5836	1.9803
4/10/08	1360.550049	6704.319824	5965.100098	1.5827	1.9706
4/11/08	1332.829956	6603.569824	5895.5	1.5836	1.9853
4/14/08	1328.319946	6554.490234	5831.600098	1.5788	1.9627
4/15/08	1334.430054	6585.049805	5906.899902	1.5948	1.9754
4/16/08	1364.709961	6702.839844	6046.200195	1.5907	1.9808
4/17/08	1365.560059	6681.810059	5980.399902	1.5742	1.993
4/18/08	1390.329956	6843.080078	6056.600098	1.5915	1.9844
4/21/08	1388.170044	6786.549805	6053	1.5944	1.9922
4/22/08	1375.939941	6728.299805	6034.700195	1.588	1.979
4/23/08	1379.930054	6795.029785	6083.600098	1.5705	1.9719
4/24/08	1388.819946	6821.319824	6050.700195	1.564	1.9833
4/25/08	1397.839966	6896.580078	6091.399902	1.5606	1.9899
4/28/08	1396.369995	6925.330078	6090.399902	1.5595	1.9757
4/29/08	1390.939941	6885.339844	6089.399902	1.556	1.9734
4/30/08	1385.589966	6948.819824	6087.299805	1.5478	1.976
5/2/08	1413.900024	7043.22998	6215.5	1.5476	1.9677
5/5/08	1407.48999	7052.080078	6215.5	1.5553	1.9756
5/6/08	1418.26001	7017.100098	6215.299805	1.5406	1.9541
5/7/08	1392.569946	7076.25	6261	1.5414	1.9579
5/8/08	1397.680054	7071.899902	6270.799805	1.5448	1.9466
5/9/08	1388.280029	7003.169922	6204.700195	1.5476	1.9604
5/12/08	1403.579956	7035.950195	6220.700195	1.5452	1.9456
5/13/08	1403.040039	7060.189941	6211.899902	1.5442	1.942
5/14/08	1408.660034	7083.240234	6216	1.5488	1.944
5/15/08	1423.569946	7081.049805	6251.799805	1.5496	1.9487
5/16/08	1425.349976	7156.549805	6304.299805	1.5558	1.951
5/19/08	1426.630005	7225.939941	6376.5	1.5654	1.9688
5/20/08	1413.400024	7118.5	6191.600098	1.5755	1.9638
5/21/08	1390.709961	7040.830078	6198.100098	1.574	1.9808
5/22/08	1394.349976	7070.330078	6181.600098	1.5772	1.983
5/23/08	1375.930054	6944.049805	6087.299805	1.5724	1.9749
5/27/08	1385.349976	6958.660156	6058.5	1.5648	1.9764
5/28/08	1390.839966	7033.839844	6069.600098	1.5526	1.9768
5/29/08	1398.26001	7055.029785	6068.100098	1.5511	1.9711
5/30/08	1400.380005	7096.790039	6053.5	1.5517	1.9628
6/2/08	1385.670044	7008.77002	6007.600098	1.545	1.9636
6/3/08	1377.650024	7019.129883	6057.700195	1.5441	1.9557
6/4/08	1377.199951	6965.430176	5970.100098	1.5544	1.9546
6/5/08	1404.050049	6941.830078	5995.299805	1.5684	1.9636
6/6/08	1360.680054	6803.810059	5906.799805	1.57	1.9756
6/9/08	1361.76001	6815.629883	5877.600098	1.5523	1.9556
6/10/08	1358.439941	6771.100098	5827.299805	1.552	1.9639
6/11/08	1335.48999	6650.259766	5723.299805	1.5411	1.9461
6/12/08	1339.869995	6714.52002	5790.5	1.5342	1.9436
6/13/08	1360.030029	6765.319824	5802.799805	1.5492	1.967
6/16/08	1360.140015	6729.879883	5794.600098	1.5494	1.9494
6/17/08	1350.930054	6796.160156	5861.899902	1.5486	1.9549
6/18/08	1337.810059	6728.910156	5756.899902	1.5482	1.9692
6/19/08	1342.829956	6721.169922	5708.399902	1.5619	1.9758
6/20/08	1317.930054	6578.439941	5620.799805	1.5498	1.9599
6/23/08	1318	6589.459961	5667.200195	1.5577	1.9686
6/24/08	1314.290039	6536.060059	5634.700195	1.5608	1.9718
6/25/08	1321.969971	6617.839844	5666.100098	1.572	1.9855
6/26/08	1283.150024	6459.600098	5518.200195	1.5755	1.9882
6/27/08	1278.380005	6421.910156	5530	1.578	1.9945
6/30/08	1280	6418.319824	5625.899902	1.578	1.9962
7/1/08	1284.910034	6315.939941	5479.899902	1.5852	1.9938
7/2/08	1261.52002	6305.419922	5426.299805	1.5745	1.9833
7/3/08	1262.900024	6353.740234	5476.600098	1.5634	1.9678
7/7/08	1252.310059	6395.75	5512.700195	1.5673	1.9709
7/8/08	1273.699951	6304.410156	5440.5	1.574	1.9779
7/9/08	1244.689941	6386.459961	5529.600098	1.5726	1.9739
7/10/08	1253.390015	6305	5406.799805	1.59	1.9926
7/11/08	1239.48999	6153.299805	5261.600098	1.5886	1.9906
7/14/08	1228.300049	6200.25	5300.399902	1.5974	2.0069
7/15/08	1214.910034	6081.700195	5171.899902	1.5878	1.9992
7/16/08	1245.359985	6155.370117	5150.600098	1.5859	2.0022
7/17/08	1260.319946	6271.27002	5286.299805	1.5848	1.9964
7/18/08	1260.680054	6382.649902	5376.399902	1.5844	1.9936
7/21/08	1260	6424.839844	5404.299805	1.5861	1.9985
7/22/08	1277	6442.790039	5364.200195	1.5732	2.0004
7/23/08	1282.189941	6536.089844	5449.899902	1.5676	1.9843
7/24/08	1252.540039	6440.700195	5362.299805	1.5695	1.9924
7/25/08	1257.76001	6436.709961	5352.600098	1.5738	1.9898
7/28/08	1234.369995	6351.149902	5312.600098	1.567	1.9838
7/29/08	1263.199951	6398.799805	5319.200195	1.5541	1.9774
7/30/08	1284.26001	6460.120117	5420.700195	1.5646	1.9874
7/31/08	1267.380005	6479.560059	5411.899902	1.5564	1.9767
8/1/08	1260.310059	6396.459961	5354.700195	1.5588	1.9682
8/4/08	1249.01001	6349.810059	5320.200195	1.5488	1.9566
8/5/08	1284.880005	6518.700195	5454.5	1.5421	1.9499
8/6/08	1289.189941	6561.390137	5486.100098	1.5388	1.9459
8/7/08	1266.069946	6543.490234	5477.5	1.5034	1.9176
8/8/08	1296.319946	6561.649902	5489.200195	1.5001	1.9192
8/11/08	1305.319946	6609.629883	5541.799805	1.4928	1.9035
8/12/08	1289.589966	6585.870117	5534.5	1.487	1.8691
8/13/08	1285.829956	6422.189941	5448.600098	1.4884	1.8712
8/14/08	1292.930054	6442.209961	5497.5	1.4686	1.8586
8/15/08	1298.199951	6446.02002	5454.799805	1.4708	1.8653
8/18/08	1278.599976	6432.879883	5450.200195	1.4682	1.8616
8/19/08	1266.689941	6282.430176	5320.399902	1.4748	1.8624
8/20/08	1274.540039	6317.799805	5371.799805	1.4848	1.8738
8/21/08	1277.719971	6236.959961	5370.200195	1.4816	1.8583
8/22/08	1292.199951	6342.419922	5505.600098	1.4798	1.8547
8/25/08	1266.839966	6296.950195	5505.600098	1.4651	1.8406
8/26/08	1271.51001	6340.52002	5470.700195	1.4722	1.8416
8/27/08	1281.660034	6321.029785	5528.200195	1.477	1.8368
8/28/08	1300.680054	6420.540039	5601.200195	1.4706	1.8254
8/29/08	1282.829956	6422.299805	5636.600098	1.4499	1.7829
9/2/08	1277.579956	6518.470215	5620.700195	1.4473	1.7788
9/3/08	1274.97998	6467.490234	5499.700195	1.4459	1.7803
9/4/08	1236.829956	6279.569824	5362.100098	1.4309	1.7726
9/5/08	1242.310059	6127.439941	5240.700195	1.4198	1.7618
9/8/08	1267.790039	6263.740234	5446.299805	1.4104	1.7603
9/9/08	1224.51001	6233.410156	5415.600098	1.412	1.7584
9/10/08	1232.040039	6210.319824	5366.200195	1.3903	1.752
9/11/08	1249.050049	6178.899902	5318.399902	1.4104	1.7765
9/12/08	1251.699951	6234.890137	5416.700195	1.4181	1.788
9/15/08	1192.699951	6064.160156	5204.200195	1.4194	1.7798
9/16/08	1213.599976	5965.169922	5025.600098	1.4194	1.7906
9/17/08	1156.390015	5860.97998	4912.399902	1.4379	1.819
9/18/08	1206.51001	5863.419922	4880	1.4379	1.8256
9/19/08	1255.079956	6143.419922	5311.299805	1.462	1.8444
9/22/08	1207.089966	6107.75	5236.299805	1.4762	1.8548
9/23/08	1188.219971	6068.529785	5136.100098	1.4722	1.8555
9/24/08	1185.869995	6052.870117	5095.600098	1.4718	1.8558
9/25/08	1209.180054	6173.029785	5197	1.4631	1.8426
9/26/08	1213.27002	6063.5	5088.5	1.4392	1.8046
9/29/08	1106.420044	5807.080078	4818.799805	1.4179	1.8012
9/30/08	1166.359985	5831.02002	4902.5	1.4024	1.7674
10/1/08	1161.060059	5806.330078	4959.600098	1.379	1.7579
10/2/08	1114.280029	5660.629883	4870.299805	1.3746	1.7652
10/3/08	1099.22998	5797.029785	4980.299805	1.3566	1.7523
10/6/08	1056.890015	5387.009766	4589.200195	1.368	1.7585
10/7/08	996.22998	5326.629883	4605.200195	1.368	1.7378
10/8/08	984.940002	5013.620117	4366.700195	1.3664	1.7348
10/9/08	909.919983	4887	4313.799805	1.3556	1.7075
10/10/08	899.219971	4544.310059	3932.100098	1.3693	1.7564
10/14/08	998.01001	5199.189941	4394.200195	1.3596	1.7545
10/15/08	907.840027	4861.629883	4079.600098	1.3448	1.721
10/16/08	946.429993	4622.810059	3861.399902	1.3458	1.7308
10/17/08	940.549988	4781.330078	4063	1.3364	1.7244
10/20/08	985.400024	4835.009766	4282.700195	1.3199	1.6979
10/21/08	955.049988	4784.410156	4229.700195	1.2839	1.6391
10/22/08	896.780029	4571.069824	4040.899902	1.2804	1.6104
10/23/08	908.109985	4519.700195	4087.800049	1.2709	1.5796
10/24/08	876.77002	4295.669922	3883.399902	1.2454	1.5424
10/27/08	848.919983	4334.640137	3852.600098	1.2555	1.5696
10/28/08	940.51001	4823.450195	3926.399902	1.2831	1.613
10/29/08	930.090027	4808.689941	4242.5	1.2963	1.6408
10/30/08	954.090027	4869.299805	4291.700195	1.272	1.6168
10/31/08	968.75	4987.970215	4377.299805	1.2777	1.5973
11/3/08	966.299988	5026.839844	4443.299805	1.2856	1.5947
11/4/08	1005.75	5278.040039	4639.5	1.2936	1.6018
11/5/08	952.77002	5166.870117	4530.700195	1.2816	1.5896
11/6/08	904.880005	4813.569824	4272.399902	1.2732	1.5735
11/7/08	930.98999	4938.459961	4365	1.2812	1.5656
11/10/08	919.210022	5025.529785	4403.899902	1.2516	1.5184
11/12/08	852.299988	4620.799805	4182	1.2502	1.481
11/13/08	911.289978	4649.52002	4169.200195	1.2717	1.4777
11/14/08	873.289978	4710.240234	4233	1.2675	1.5036
11/17/08	850.75	4557.27002	4132.200195	1.2656	1.5023
11/18/08	859.119995	4579.470215	4208.600098	1.2764	1.5197
11/19/08	806.580017	4354.089844	4005.699951	1.2524	1.4794
11/20/08	752.440002	4220.200195	3875	1.2567	1.4924
11/21/08	800.030029	4127.410156	3781	1.2786	1.5032
11/24/08	851.809998	4554.330078	4153	1.3021	1.5284
11/25/08	857.390015	4560.419922	4171.299805	1.2962	1.5354
11/26/08	887.679993	4560.5	4152.700195	1.2719	1.5297
11/28/08	896.23999	4669.439941	4288	1.2628	1.4922
12/1/08	816.210022	4394.790039	4065.5	1.2726	1.5004
12/2/08	848.809998	4531.790039	4122.899902	1.2626	1.4754
12/3/08	870.73999	4567.240234	4170	1.2692	1.4666
12/4/08	845.219971	4564.22998	4163.600098	1.2678	1.4586
12/5/08	876.070007	4381.470215	4049.399902	1.2892	1.4806
12/8/08	909.700012	4715.879883	4300.100098	1.2845	1.4684
12/9/08	888.669983	4779.109863	4381.299805	1.2988	1.479
12/10/08	899.23999	4804.879883	4367.299805	1.3265	1.4918
12/11/08	873.590027	4767.200195	4388.700195	1.3392	1.5004
12/12/08	879.72998	4663.370117	4280.399902	1.3589	1.5236
12/15/08	868.570007	4654.819824	4277.600098	1.3758	1.5362
12/16/08	913.179993	4729.910156	4309.100098	1.4302	1.5433
12/17/08	904.419983	4708.379883	4324.200195	1.4404	1.5258
12/18/08	885.280029	4756.399902	4330.700195	1.392	1.4989
12/19/08	887.880005	4696.700195	4286.899902	1.3999	1.4806
12/22/08	871.630005	4639.02002	4249.200195	1.3975	1.4802
12/23/08	863.159973	4629.379883	4256	1.3996	1.4736
12/24/08	868.150024	4629.379883	4216.600098	1.4048	1.47
12/26/08	872.799988	4629.379883	4216.600098	1.4282	1.4622
12/29/08	869.419983	4704.859863	4319.399902	1.4142	1.4484
12/30/08	890.640015	4810.200195	4392.700195	1.3973	1.463
